id_camera,bairro,subprefeitura,id_h3,is_bolsao,id_bolsao,bolsao_latitude,bolsao_longitude,bolsao_classe_atual,bacia,sub_bacia,geometry_bolsao_buffer_0.002
000046,Botafogo,Zona Sul,88a8a078a9fffff,TRUE,324,-22.94986076,-43.18062589,PO,ZS,Rio Berquó,"POLYGON ((-43.178625887799996 -22.9498607609, -43.17863551834665 -22.950056795180657, -43.17866431723919 -22.95025094154403, -43.17871200712853 -22.950441330254506, -43.178778128734976 -22.95062612776473, -43.1788620452713 -22.95080355437365, -43.178962948575396 -22.95097190136604, -43.179079866893275 -22.951129547468327, -43.17921167423763 -22.951274974462372, -43.17935710123167 -22.951406781806725, -43.17951474733396 -22.951523700124604, -43.17968309432634 -22.951624603428694, -43.179860520935264 -22.95170851996502, -43.18004531844549 -22.95177464157146, -43.180235707155965 -22.951822331460804, -43.180429853519335 -22.951851130353344, -43.1806258878 -22.951860760899997, -43.18082192208066 -22.951851130353344, -43.18101606844403 -22.951822331460804, -43.18120645715451 -22.95177464157146, -43.18139125466473 -22.95170851996502, -43.18156868127365 -22.951624603428694, -43.181737028266035 -22.951523700124604, -43.18189467436832 -22.951406781806725, -43.18204010136237 -22.951274974462372, -43.18217190870672 -22.951129547468327, -43.1822888270246 -22.95097190136604, -43.182389730328694 -22.95080355437365, -43.18247364686502 -22.95062612776473, -43.182539768471464 -22.950441330254506, -43.18258745836081 -22.95025094154403, -43.18261625725334 -22.950056795180657, -43.1826258878 -22.9498607609, -43.18261625725334 -22.94966472661934, -43.18258745836081 -22.949470580255966, -43.182539768471464 -22.94928019154549, -43.18247364686502 -22.949095394035268, -43.182389730328694 -22.948917967426347, -43.1822888270246 -22.948749620433958, -43.18217190870672 -22.94859197433167, -43.18204010136237 -22.948446547337625, -43.18189467436832 -22.948314739993272, -43.181737028266035 -22.948197821675393, -43.18156868127365 -22.948096918371302, -43.18139125466473 -22.948013001834976, -43.18120645715451 -22.947946880228535, -43.18101606844403 -22.947899190339193, -43.18082192208066 -22.947870391446653, -43.1806258878 -22.9478607609, -43.180429853519335 -22.947870391446653, -43.180235707155965 -22.947899190339193, -43.18004531844549 -22.947946880228535, -43.179860520935264 -22.948013001834976, -43.17968309432634 -22.948096918371302, -43.17951474733396 -22.948197821675393, -43.17935710123167 -22.948314739993272, -43.17921167423763 -22.948446547337625, -43.179079866893275 -22.94859197433167, -43.178962948575396 -22.948749620433958, -43.1788620452713 -22.948917967426347, -43.178778128734976 -22.949095394035268, -43.17871200712853 -22.94928019154549, -43.17866431723919 -22.949470580255966, -43.17863551834665 -22.94966472661934, -43.178625887799996 -22.9498607609))"
000047,Botafogo,Zona Sul,88a8a078a9fffff,,,,,,,,
000048,Maracanã,Grande Tijuca,88a8a06105fffff,,,,,,,,
000049,Copacabana,Zona Sul,88a8a078ebfffff,,,,,,,,
000050,Copacabana,Zona Sul,88a8a078c5fffff,,,,,,,,
000051,Ipanema,Zona Sul,88a8a07ab5fffff,,,,,,,,
000052,Leblon,Zona Sul,88a8a07ab7fffff,,,,,,,,
000053,Centro,Centro,88a8a06a09fffff,,,,,,,,
000054,Barra da Tijuca,Barra da Tijuca,88a8a07507fffff,,,,,,,,
000055,Taquara,Jacarepaguá,88a8a06283fffff,TRUE,204,-22.92208789,-43.37246117,PC,J,Rio Grande,"POLYGON ((-43.3704611736 -22.922087888, -43.370470804146656 -22.92228392228066, -43.37049960303919 -22.922478068644033, -43.370547292928535 -22.922668457354508, -43.37061341453498 -22.92285325486473, -43.370697331071305 -22.92303068147365, -43.3707982343754 -22.92319902846604, -43.37091515269328 -22.92335667456833, -43.37104696003763 -22.923502101562374, -43.37119238703168 -22.923633908906726, -43.371350033133965 -22.923750827224605, -43.371518380126346 -22.923851730528696, -43.37169580673527 -22.923935647065022, -43.37188060424549 -22.924001768671463, -43.37207099295597 -22.924049458560805, -43.37226513931934 -22.924078257453345, -43.3724611736 -22.924087888, -43.372657207880664 -22.924078257453345, -43.372851354244034 -22.924049458560805, -43.37304174295451 -22.924001768671463, -43.373226540464735 -22.923935647065022, -43.373403967073656 -22.923851730528696, -43.37357231406604 -22.923750827224605, -43.373729960168326 -22.923633908906726, -43.37387538716237 -22.923502101562374, -43.374007194506724 -22.92335667456833, -43.3741241128246 -22.92319902846604, -43.3742250161287 -22.92303068147365, -43.37430893266502 -22.92285325486473, -43.37437505427147 -22.922668457354508, -43.37442274416081 -22.922478068644033, -43.37445154305335 -22.92228392228066, -43.374461173600004 -22.922087888, -43.37445154305335 -22.92189185371934, -43.37442274416081 -22.921697707355968, -43.37437505427147 -22.921507318645492, -43.37430893266502 -22.92132252113527, -43.3742250161287 -22.92114509452635, -43.3741241128246 -22.92097674753396, -43.374007194506724 -22.920819101431672, -43.37387538716237 -22.920673674437626, -43.373729960168326 -22.920541867093274, -43.37357231406604 -22.920424948775395, -43.373403967073656 -22.920324045471304, -43.373226540464735 -22.920240128934978, -43.37304174295451 -22.920174007328537, -43.372851354244034 -22.920126317439195, -43.372657207880664 -22.920097518546655, -43.3724611736 -22.920087888, -43.37226513931934 -22.920097518546655, -43.37207099295597 -22.920126317439195, -43.37188060424549 -22.920174007328537, -43.37169580673527 -22.920240128934978, -43.371518380126346 -22.920324045471304, -43.371350033133965 -22.920424948775395, -43.37119238703168 -22.920541867093274, -43.37104696003763 -22.920673674437626, -43.37091515269328 -22.920819101431672, -43.3707982343754 -22.92097674753396, -43.370697331071305 -22.92114509452635, -43.37061341453498 -22.92132252113527, -43.370547292928535 -22.921507318645492, -43.37049960303919 -22.921697707355968, -43.370470804146656 -22.92189185371934, -43.3704611736 -22.922087888))"
000056,Copacabana,Zona Sul,88a8a078cdfffff,,,,,,,,
000057,Jacarepaguá,Jacarepaguá,88a8a07525fffff,TRUE,342,-22.97313232,-43.36346007,PO,J,Arroio Fundo,"POLYGON ((-43.361460067299994 -22.9731323183, -43.36146969784665 -22.97332835258066, -43.36149849673919 -22.973522498944032, -43.36154618662853 -22.973712887654507, -43.361612308234974 -22.97389768516473, -43.3616962247713 -22.97407511177365, -43.361797128075395 -22.97424345876604, -43.361914046393274 -22.974401104868328, -43.36204585373763 -22.974546531862373, -43.36219128073167 -22.974678339206726, -43.36234892683396 -22.974795257524605, -43.36251727382634 -22.974896160828695, -43.36269470043526 -22.97498007736502, -43.362879497945485 -22.975046198971462, -43.363069886655964 -22.975093888860805, -43.363264033019334 -22.975122687753345, -43.3634600673 -22.9751323183, -43.36365610158066 -22.975122687753345, -43.36385024794403 -22.975093888860805, -43.36404063665451 -22.975046198971462, -43.36422543416473 -22.97498007736502, -43.36440286077365 -22.974896160828695, -43.36457120776603 -22.974795257524605, -43.36472885386832 -22.974678339206726, -43.36487428086237 -22.974546531862373, -43.36500608820672 -22.974401104868328, -43.3651230065246 -22.97424345876604, -43.36522390982869 -22.97407511177365, -43.36530782636502 -22.97389768516473, -43.36537394797146 -22.973712887654507, -43.365421637860806 -22.973522498944032, -43.36545043675334 -22.97332835258066, -43.3654600673 -22.9731323183, -43.36545043675334 -22.97293628401934, -43.365421637860806 -22.972742137655967, -43.36537394797146 -22.97255174894549, -43.36530782636502 -22.97236695143527, -43.36522390982869 -22.972189524826348, -43.3651230065246 -22.97202117783396, -43.36500608820672 -22.97186353173167, -43.36487428086237 -22.971718104737626, -43.36472885386832 -22.971586297393273, -43.36457120776603 -22.971469379075394, -43.36440286077365 -22.971368475771303, -43.36422543416473 -22.971284559234977, -43.36404063665451 -22.971218437628536, -43.36385024794403 -22.971170747739194, -43.36365610158066 -22.971141948846654, -43.3634600673 -22.9711323183, -43.363264033019334 -22.971141948846654, -43.363069886655964 -22.971170747739194, -43.362879497945485 -22.971218437628536, -43.36269470043526 -22.971284559234977, -43.36251727382634 -22.971368475771303, -43.36234892683396 -22.971469379075394, -43.36219128073167 -22.971586297393273, -43.36204585373763 -22.971718104737626, -43.361914046393274 -22.97186353173167, -43.361797128075395 -22.97202117783396, -43.3616962247713 -22.972189524826348, -43.361612308234974 -22.97236695143527, -43.36154618662853 -22.97255174894549, -43.36149849673919 -22.972742137655967, -43.36146969784665 -22.97293628401934, -43.361460067299994 -22.9731323183))"
000058,Barra da Tijuca,Barra da Tijuca,88a8a07567fffff,,,,,,,,
000059,Barra da Tijuca,Barra da Tijuca,88a8a07561fffff,TRUE,302,-22.9968841,-43.36554928,PO,J,Lagoa da Tijuca,"POLYGON ((-43.3635492839 -22.9968840955, -43.363558914446656 -22.99708012978066, -43.36358771333919 -22.997274276144033, -43.363635403228535 -22.99746466485451, -43.36370152483498 -22.99764946236473, -43.363785441371306 -22.997826888973652, -43.3638863446754 -22.99799523596604, -43.36400326299328 -22.99815288206833, -43.36413507033763 -22.998298309062374, -43.36428049733168 -22.998430116406727, -43.364438143433965 -22.998547034724606, -43.36460649042635 -22.998647938028697, -43.36478391703527 -22.998731854565023, -43.36496871454549 -22.998797976171463, -43.36515910325597 -22.998845666060806, -43.36535324961934 -22.998874464953346, -43.3655492839 -22.9988840955, -43.365745318180664 -22.998874464953346, -43.365939464544034 -22.998845666060806, -43.36612985325451 -22.998797976171463, -43.366314650764735 -22.998731854565023, -43.36649207737366 -22.998647938028697, -43.36666042436604 -22.998547034724606, -43.36681807046833 -22.998430116406727, -43.36696349746237 -22.998298309062374, -43.367095304806725 -22.99815288206833, -43.367212223124604 -22.99799523596604, -43.3673131264287 -22.997826888973652, -43.367397042965024 -22.99764946236473, -43.36746316457147 -22.99746466485451, -43.36751085446081 -22.997274276144033, -43.36753965335335 -22.99708012978066, -43.367549283900004 -22.9968840955, -43.36753965335335 -22.99668806121934, -43.36751085446081 -22.996493914855968, -43.36746316457147 -22.996303526145493, -43.367397042965024 -22.99611872863527, -43.3673131264287 -22.99594130202635, -43.367212223124604 -22.99577295503396, -43.367095304806725 -22.995615308931672, -43.36696349746237 -22.995469881937627, -43.36681807046833 -22.995338074593274, -43.36666042436604 -22.995221156275395, -43.36649207737366 -22.995120252971304, -43.366314650764735 -22.99503633643498, -43.36612985325451 -22.994970214828538, -43.365939464544034 -22.994922524939195, -43.365745318180664 -22.994893726046655, -43.3655492839 -22.9948840955, -43.36535324961934 -22.994893726046655, -43.36515910325597 -22.994922524939195, -43.36496871454549 -22.994970214828538, -43.36478391703527 -22.99503633643498, -43.36460649042635 -22.995120252971304, -43.364438143433965 -22.995221156275395, -43.36428049733168 -22.995338074593274, -43.36413507033763 -22.995469881937627, -43.36400326299328 -22.995615308931672, -43.3638863446754 -22.99577295503396, -43.363785441371306 -22.99594130202635, -43.36370152483498 -22.99611872863527, -43.363635403228535 -22.996303526145493, -43.36358771333919 -22.996493914855968, -43.363558914446656 -22.99668806121934, -43.3635492839 -22.9968840955))"
000060,Barra da Tijuca,Barra da Tijuca,88a8a07097fffff,,,,,,,,
000061,Barra da Tijuca,Barra da Tijuca,88a8a070a3fffff,,,,,,,,
000062,Barra da Tijuca,Barra da Tijuca,88a8a070a5fffff,,,,,,,,
000063,Barra da Tijuca,Barra da Tijuca,88a8a070b3fffff,,,,,,,,
000064,Barra da Tijuca,Barra da Tijuca,88a8a06249fffff,,,,,,,,
000065,Barra da Tijuca,Barra da Tijuca,88a8a0624dfffff,,,,,,,,
000066,Barra da Tijuca,Barra da Tijuca,88a8a07191fffff,,,,,,,,
000067,São Conrado,Zona Sul,88a8a071a3fffff,,,,,,,,
000068,São Conrado,Zona Sul,88a8a0634dfffff,,,,,,,,
000069,Maracanã,Grande Tijuca,88a8a06129fffff,TRUE,316,-22.91204274,-43.2211205,PO,G,Canal do Mangue,"POLYGON ((-43.2191204986 -22.9120427431, -43.219130129146656 -22.912238777380658, -43.21915892803919 -22.91243292374403, -43.219206617928535 -22.912623312454507, -43.21927273953498 -22.91280810996473, -43.219356656071305 -22.91298553657365, -43.2194575593754 -22.91315388356604, -43.21957447769328 -22.913311529668327, -43.21970628503763 -22.913456956662372, -43.21985171203168 -22.913588764006725, -43.220009358133964 -22.913705682324604, -43.220177705126346 -22.913806585628695, -43.22035513173527 -22.91389050216502, -43.22053992924549 -22.913956623771462, -43.22073031795597 -22.914004313660804, -43.22092446431934 -22.914033112553344, -43.2211204986 -22.914042743099998, -43.221316532880664 -22.914033112553344, -43.221510679244034 -22.914004313660804, -43.22170106795451 -22.913956623771462, -43.221885865464735 -22.91389050216502, -43.222063292073656 -22.913806585628695, -43.22223163906604 -22.913705682324604, -43.222389285168326 -22.913588764006725, -43.22253471216237 -22.913456956662372, -43.222666519506724 -22.913311529668327, -43.2227834378246 -22.91315388356604, -43.2228843411287 -22.91298553657365, -43.22296825766502 -22.91280810996473, -43.22303437927147 -22.912623312454507, -43.22308206916081 -22.91243292374403, -43.22311086805335 -22.912238777380658, -43.223120498600004 -22.9120427431, -43.22311086805335 -22.91184670881934, -43.22308206916081 -22.911652562455966, -43.22303437927147 -22.91146217374549, -43.22296825766502 -22.91127737623527, -43.2228843411287 -22.911099949626347, -43.2227834378246 -22.91093160263396, -43.222666519506724 -22.91077395653167, -43.22253471216237 -22.910628529537625, -43.222389285168326 -22.910496722193272, -43.22223163906604 -22.910379803875394, -43.222063292073656 -22.910278900571303, -43.221885865464735 -22.910194984034977, -43.22170106795451 -22.910128862428536, -43.221510679244034 -22.910081172539194, -43.221316532880664 -22.910052373646653, -43.2211204986 -22.9100427431, -43.22092446431934 -22.910052373646653, -43.22073031795597 -22.910081172539194, -43.22053992924549 -22.910128862428536, -43.22035513173527 -22.910194984034977, -43.220177705126346 -22.910278900571303, -43.220009358133964 -22.910379803875394, -43.21985171203168 -22.910496722193272, -43.21970628503763 -22.910628529537625, -43.21957447769328 -22.91077395653167, -43.2194575593754 -22.91093160263396, -43.219356656071305 -22.911099949626347, -43.21927273953498 -22.91127737623527, -43.219206617928535 -22.91146217374549, -43.21915892803919 -22.911652562455966, -43.219130129146656 -22.91184670881934, -43.2191204986 -22.9120427431))"
000070,Tijuca,Grande Tijuca,88a8a06147fffff,,,,,,,,
000071,Tijuca,Grande Tijuca,88a8a06163fffff,TRUE,44,-22.9209589,-43.22230828,PC,G,Canal do Mangue,"POLYGON ((-43.2203082792 -22.9209589031, -43.220317909746655 -22.92115493738066, -43.22034670863919 -22.921349083744033, -43.22039439852853 -22.92153947245451, -43.22046052013498 -22.92172426996473, -43.220544436671304 -22.921901696573652, -43.2206453399754 -22.92207004356604, -43.22076225829328 -22.92222768966833, -43.22089406563763 -22.922373116662374, -43.221039492631675 -22.922504924006727, -43.22119713873396 -22.922621842324606, -43.221365485726345 -22.922722745628697, -43.221542912335266 -22.922806662165023, -43.22172770984549 -22.922872783771464, -43.22191809855597 -22.922920473660806, -43.22211224491934 -22.922949272553346, -43.2223082792 -22.9229589031, -43.22250431348066 -22.922949272553346, -43.22269845984403 -22.922920473660806, -43.22288884855451 -22.922872783771464, -43.223073646064734 -22.922806662165023, -43.223251072673655 -22.922722745628697, -43.22341941966604 -22.922621842324606, -43.223577065768325 -22.922504924006727, -43.22372249276237 -22.922373116662374, -43.22385430010672 -22.92222768966833, -43.2239712184246 -22.92207004356604, -43.224072121728696 -22.921901696573652, -43.22415603826502 -22.92172426996473, -43.224222159871466 -22.92153947245451, -43.22426984976081 -22.921349083744033, -43.224298648653345 -22.92115493738066, -43.2243082792 -22.9209589031, -43.224298648653345 -22.92076286881934, -43.22426984976081 -22.920568722455968, -43.224222159871466 -22.920378333745493, -43.22415603826502 -22.92019353623527, -43.224072121728696 -22.92001610962635, -43.2239712184246 -22.91984776263396, -43.22385430010672 -22.919690116531672, -43.22372249276237 -22.919544689537627, -43.223577065768325 -22.919412882193274, -43.22341941966604 -22.919295963875395, -43.223251072673655 -22.919195060571305, -43.223073646064734 -22.91911114403498, -43.22288884855451 -22.919045022428538, -43.22269845984403 -22.918997332539195, -43.22250431348066 -22.918968533646655, -43.2223082792 -22.918958903100002, -43.22211224491934 -22.918968533646655, -43.22191809855597 -22.918997332539195, -43.22172770984549 -22.919045022428538, -43.221542912335266 -22.91911114403498, -43.221365485726345 -22.919195060571305, -43.22119713873396 -22.919295963875395, -43.221039492631675 -22.919412882193274, -43.22089406563763 -22.919544689537627, -43.22076225829328 -22.919690116531672, -43.2206453399754 -22.91984776263396, -43.220544436671304 -22.92001610962635, -43.22046052013498 -22.92019353623527, -43.22039439852853 -22.920378333745493, -43.22034670863919 -22.920568722455968, -43.220317909746655 -22.92076286881934, -43.2203082792 -22.9209589031))"
